"","Month","Year","LocalityName","Region","Years_Since_Exclosure","Composite_Albedo_Diff","Species","Albedo_Diff"
"2645.1",5,2016,"furesdal","telemark",7,-0.0146423693647004,"Birch",-8.60720646486957e-05
"2645.2",5,2016,"furesdal","telemark",7,-0.0146423693647004,"Pine",0.000921298815793475
"2646",6,2016,"furesdal","telemark",7,-0.0146423694656772,"Spruce",-0.00801741699524644
"2646.1",6,2016,"furesdal","telemark",7,-0.0146423694656772,"Birch",-8.60720646487234e-05
"2646.2",6,2016,"furesdal","telemark",7,-0.0146423694656772,"Pine",0.000921298815793475
"2647",7,2016,"furesdal","telemark",7,-0.0146423694656702,"Spruce",-0.00801741699524644
"2647.1",7,2016,"furesdal","telemark",7,-0.0146423694656702,"Birch",-8.60720646487234e-05
"2647.2",7,2016,"furesdal","telemark",7,-0.0146423694656702,"Pine",0.000921298815793475
"2648",8,2016,"furesdal","telemark",7,-0.0146423694655625,"Spruce",-0.00801741699524647
"2648.1",8,2016,"furesdal","telemark",7,-0.0146423694655625,"Birch",-8.60720646486957e-05
"2648.2",8,2016,"furesdal","telemark",7,-0.0146423694655625,"Pine",0.000921298815793503
"2649",9,2016,"furesdal","telemark",7,-0.0146423694654577,"Spruce",-0.00801741699524644
"2649.1",9,2016,"furesdal","telemark",7,-0.0146423694654577,"Birch",-8.60720646487234e-05
"2649.2",9,2016,"furesdal","telemark",7,-0.0146423694654577,"Pine",0.000921298815793475
"2650",10,2016,"furesdal","telemark",7,-0.0146405803819071,"Spruce",-0.00801741699524644
"2650.1",10,2016,"furesdal","telemark",7,-0.0146405803819071,"Birch",-8.60720646486957e-05
"2650.2",10,2016,"furesdal","telemark",7,-0.0146405803819071,"Pine",0.000921298815793475
"2651",11,2016,"furesdal","telemark",7,-0.0304071549468458,"Spruce",-0.0147733344684039
"2651.1",11,2016,"furesdal","telemark",7,-0.0304071549468458,"Birch",-0.000116268015330656
"2651.2",11,2016,"furesdal","telemark",7,-0.0304071549468458,"Pine",0.00151912653353581
"2652",12,2016,"furesdal","telemark",7,-0.0226209537383492,"Spruce",-0.011804165722086
"2652.1",12,2016,"furesdal","telemark",7,-0.0226209537383492,"Birch",-0.000101928751493729
"2652.2",12,2016,"furesdal","telemark",7,-0.0226209537383492,"Pine",0.00124735206648746
"2653",1,2016,"kviteseid1","telemark",7,-0.051477000448751,"Spruce",-0.0108669537891097
"2653.1",1,2016,"kviteseid1","telemark",7,-0.051477000448751,"Birch",0.00169543930321797
"2653.2",1,2016,"kviteseid1","telemark",7,-0.051477000448751,"Pine",0.00294688915353658
"2654",2,2016,"kviteseid1","telemark",7,-0.0532373597331098,"Spruce",-0.0127117200203952
"2654.1",2,2016,"kviteseid1","telemark",7,-0.0532373597331098,"Birch",0.00197659647320608
"2654.2",2,2016,"kviteseid1","telemark",7,-0.0532373597331098,"Pine",0.00348240045002507
"2655",3,2016,"kviteseid1","telemark",7,-0.0522016808096315,"Spruce",-0.013163835083937
"2655.1",3,2016,"kviteseid1","telemark",7,-0.0522016808096315,"Birch",0.0020601773787578
"2655.2",3,2016,"kviteseid1","telemark",7,-0.0522016808096315,"Pine",0.00362506672978319
"2656",4,2016,"kviteseid1","telemark",7,-0.0172019468633513,"Spruce",-0.00572993644504852
"2656.1",4,2016,"kviteseid1","telemark",7,-0.0172019468633513,"Birch",0.00115460544395368
"2656.2",4,2016,"kviteseid1","telemark",7,-0.0172019468633513,"Pine",0.00167575909329082
"2657",5,2016,"kviteseid1","telemark",7,-0.0169294599885258,"Spruce",-0.00481171310668349
"2657.1",5,2016,"kviteseid1","telemark",7,-0.0169294599885258,"Birch",0.00107777719090543
"2657.2",5,2016,"kviteseid1","telemark",7,-0.0169294599885258,"Pine",0.00146946111749538
"2658",6,2016,"kviteseid1","telemark",7,-0.0169294605791877,"Spruce",-0.00481171310668349
"2658.1",6,2016,"kviteseid1","telemark",7,-0.0169294605791877,"Birch",0.0010777771909054
"2658.2",6,2016,"kviteseid1","telemark",7,-0.0169294605791877,"Pine",0.00146946111749538
"2659",7,2016,"kviteseid1","telemark",7,-0.016929460579174,"Spruce",-0.00481171310668349
"2659.1",7,2016,"kviteseid1","telemark",7,-0.016929460579174,"Birch",0.0010777771909054
"2659.2",7,2016,"kviteseid1","telemark",7,-0.016929460579174,"Pine",0.00146946111749535
"2660",8,2016,"kviteseid1","telemark",7,-0.0169294605787323,"Spruce",-0.00481171310668349
"2660.1",8,2016,"kviteseid1","telemark",7,-0.0169294605787323,"Birch",0.00107777719090543
"2660.2",8,2016,"kviteseid1","telemark",7,-0.0169294605787323,"Pine",0.00146946111749538
"2661",9,2016,"kviteseid1","telemark",7,-0.0169294605783996,"Spruce",-0.00481171310668349
"2661.1",9,2016,"kviteseid1","telemark",7,-0.0169294605783996,"Birch",0.00107777719090543
"2661.2",9,2016,"kviteseid1","telemark",7,-0.0169294605783996,"Pine",0.00146946111749538
"2662",10,2016,"kviteseid1","telemark",7,-0.0169225379855808,"Spruce",-0.00481171310668349
"2662.1",10,2016,"kviteseid1","telemark",7,-0.0169225379855808,"Birch",0.00107777719090543
"2662.2",10,2016,"kviteseid1","telemark",7,-0.0169225379855808,"Pine",0.00146946111749535
"2663",11,2016,"kviteseid1","telemark",7,-0.0456138295069911,"Spruce",-0.00962666022971631
"2663.1",11,2016,"kviteseid1","telemark",7,-0.0456138295069911,"Birch",0.00154119856059015
"2663.2",11,2016,"kviteseid1","telemark",7,-0.0456138295069911,"Pine",0.00261670261652819
"2664",12,2016,"kviteseid1","telemark",7,-0.0441782124694329,"Spruce",-0.00962706978177397
"2664.1",12,2016,"kviteseid1","telemark",7,-0.0441782124694329,"Birch",0.00154124620527218
"2664.2",12,2016,"kviteseid1","telemark",7,-0.0441782124694329,"Pine",0.00261680859347307
"2665",1,2016,"kviteseid2","telemark",7,-0.0174333261928694,"Spruce",-0.00545626547749456
"2665.1",1,2016,"kviteseid2","telemark",7,-0.0174333261928694,"Birch",-4.12230769217259e-05
"2665.2",1,2016,"kviteseid2","telemark",7,-0.0174333261928694,"Pine",0.00166875346937773
"2666",2,2016,"kviteseid2","telemark",7,-0.0167362328009494,"Spruce",-0.00633765545036236
"2666.1",2,2016,"kviteseid2","telemark",7,-0.0167362328009494,"Birch",-4.85464843602568e-05
"2666.2",2,2016,"kviteseid2","telemark",7,-0.0167362328009494,"Pine",0.00197091090167056
"2667",3,2016,"kviteseid2","telemark",7,-0.0168276289938288,"Spruce",-0.00674227184989939
"2667.1",3,2016,"kviteseid2","telemark",7,-0.0168276289938288,"Birch",-5.30743261435984e-05
"2667.2",3,2016,"kviteseid2","telemark",7,-0.0168276289938288,"Pine",0.00212858397019511
"2668",4,2016,"kviteseid2","telemark",7,-0.00330018120201986,"Spruce",-0.00395232759147246
"2668.1",4,2016,"kviteseid2","telemark",7,-0.00330018120201986,"Birch",-3.23180625445563e-05
"2668.2",4,2016,"kviteseid2","telemark",7,-0.00330018120201986,"Pine",0.00122285810269129
"2669",5,2016,"kviteseid2","telemark",7,-0.00331697023338892,"Spruce",-0.00237770842554352
"2669.1",5,2016,"kviteseid2","telemark",7,-0.00331697023338892,"Birch",-2.52597311286851e-05
"2669.2",5,2016,"kviteseid2","telemark",7,-0.00331697023338892,"Pine",0.000808239751104584
"2670",6,2016,"kviteseid2","telemark",7,-0.00358818692246984,"Spruce",-0.00227794217820129
"2670.1",6,2016,"kviteseid2","telemark",7,-0.00358818692246984,"Birch",-2.48613979069445e-05
"2670.2",6,2016,"kviteseid2","telemark",7,-0.00358818692246984,"Pine",0.000783227919107427
"2671",7,2016,"kviteseid2","telemark",7,-0.00358818692247001,"Spruce",-0.00227794217820132
"2671.1",7,2016,"kviteseid2","telemark",7,-0.00358818692247001,"Birch",-2.48613979069445e-05
"2671.2",7,2016,"kviteseid2","telemark",7,-0.00358818692247001,"Pine",0.000783227919107427
"2672",8,2016,"kviteseid2","telemark",7,-0.00358818692245369,"Spruce",-0.00227794217820129
"2672.1",8,2016,"kviteseid2","telemark",7,-0.00358818692245369,"Birch",-2.48613979069723e-05
"2672.2",8,2016,"kviteseid2","telemark",7,-0.00358818692245369,"Pine",0.000783227919107399
"2673",9,2016,"kviteseid2","telemark",7,-0.00358818692244969,"Spruce",-0.00227794217820129
"2673.1",9,2016,"kviteseid2","telemark",7,-0.00358818692244969,"Birch",-2.48613979069445e-05
"2673.2",9,2016,"kviteseid2","telemark",7,-0.00358818692244969,"Pine",0.000783227919107427
"2674",10,2016,"kviteseid2","telemark",7,-0.00329055154163649,"Spruce",-0.00238935441797214
"2674.1",10,2016,"kviteseid2","telemark",7,-0.00329055154163649,"Birch",-2.53065447502476e-05
"2674.2",10,2016,"kviteseid2","telemark",7,-0.00329055154163649,"Pine",0.000811167918754102
"2675",11,2016,"kviteseid2","telemark",7,-0.0173569878817006,"Spruce",-0.00517719601081834
"2675.1",11,2016,"kviteseid2","telemark",7,-0.0173569878817006,"Birch",-3.9322002562403e-05
"2675.2",11,2016,"kviteseid2","telemark",7,-0.0173569878817006,"Pine",0.00158079318707205
"2676",12,2016,"kviteseid2","telemark",7,-0.0166457522987205,"Spruce",-0.00546474097999733
"2676.1",12,2016,"kviteseid2","telemark",7,-0.0166457522987205,"Birch",-4.12832218895653e-05
"2676.2",12,2016,"kviteseid2","telemark",7,-0.0166457522987205,"Pine",0.00167147224038966
"2677",1,2016,"kviteseid3","telemark",7,-0.0139723903245801,"Spruce",-0.0184745507598627
"2677.1",1,2016,"kviteseid3","telemark",7,-0.0139723903245801,"Birch",-0.00436390779417595
"2677.2",1,2016,"kviteseid3","telemark",7,-0.0139723903245801,"Pine",0
"2678",2,2016,"kviteseid3","telemark",7,-0.0151817861848363,"Spruce",-0.0221943054332798
"2678.1",2,2016,"kviteseid3","telemark",7,-0.0151817861848363,"Birch",-0.00541496600819974
"2678.2",2,2016,"kviteseid3","telemark",7,-0.0151817861848363,"Pine",0
"2679",3,2016,"kviteseid3","telemark",7,-0.015874135569109,"Spruce",-0.0231422580996282
"2679.1",3,2016,"kviteseid3","telemark",7,-0.015874135569109,"Birch",-0.00580361772434551
"2679.2",3,2016,"kviteseid3","telemark",7,-0.015874135569109,"Pine",0
"2680",4,2016,"kviteseid3","telemark",7,-0.0117341075531691,"Spruce",-0.0167032362140691
"2680.1",4,2016,"kviteseid3","telemark",7,-0.0117341075531691,"Birch",-0.00399216134067321
"2680.2",4,2016,"kviteseid3","telemark",7,-0.0117341075531691,"Pine",0
"2681",5,2016,"kviteseid3","telemark",7,-0.0048408229781613,"Spruce",-0.00831269546806951
"2681.1",5,2016,"kviteseid3","telemark",7,-0.0048408229781613,"Birch",-0.00268963020862642
"2681.2",5,2016,"kviteseid3","telemark",7,-0.0048408229781613,"Pine",0
"2682",6,2016,"kviteseid3","telemark",7,-0.00489640157262505,"Spruce",-0.0076238386717177
"2682.1",6,2016,"kviteseid3","telemark",7,-0.00489640157262505,"Birch",-0.00260302697013276
"2682.2",6,2016,"kviteseid3","telemark",7,-0.00489640157262505,"Pine",0
"2683",7,2016,"kviteseid3","telemark",7,-0.00489640157262522,"Spruce",-0.0076238386717177
"2683.1",7,2016,"kviteseid3","telemark",7,-0.00489640157262522,"Birch",-0.00260302697013276
"2683.2",7,2016,"kviteseid3","telemark",7,-0.00489640157262522,"Pine",0
"2684",8,2016,"kviteseid3","telemark",7,-0.00489640157259377,"Spruce",-0.0076238386717177
"2684.1",8,2016,"kviteseid3","telemark",7,-0.00489640157259377,"Birch",-0.00260302697013276
"2684.2",8,2016,"kviteseid3","telemark",7,-0.00489640157259377,"Pine",0
"2685",9,2016,"kviteseid3","telemark",7,-0.00489640157258592,"Spruce",-0.00762383867171768
"2685.1",9,2016,"kviteseid3","telemark",7,-0.00489640157258592,"Birch",-0.00260302697013276
"2685.2",9,2016,"kviteseid3","telemark",7,-0.00489640157258592,"Pine",0
"2686",10,2016,"kviteseid3","telemark",7,-0.00487969601608199,"Spruce",-0.00780907767338324
"2686.1",10,2016,"kviteseid3","telemark",7,-0.00487969601608199,"Birch",-0.00262610238237165
"2686.2",10,2016,"kviteseid3","telemark",7,-0.00487969601608199,"Pine",0
"2687",11,2016,"kviteseid3","telemark",7,-0.0116510999262491,"Spruce",-0.0155407093686967
"2687.1",11,2016,"kviteseid3","telemark",7,-0.0116510999262491,"Birch",-0.00377379455777754
"2687.2",11,2016,"kviteseid3","telemark",7,-0.0116510999262491,"Pine",0
"2688",12,2016,"kviteseid3","telemark",7,-0.0130700243477252,"Spruce",-0.0167898820153553
"2688.1",12,2016,"kviteseid3","telemark",7,-0.0130700243477252,"Birch",-0.00400916219478042
"2688.2",12,2016,"kviteseid3","telemark",7,-0.0130700243477252,"Pine",0
"2689",1,2016,"nome_cappelen1","telemark",7,-0.0368203970700693,"Spruce",-0.00643084180805525
"2689.1",1,2016,"nome_cappelen1","telemark",7,-0.0368203970700693,"Birch",0.000700006625150296
"2689.2",1,2016,"nome_cappelen1","telemark",7,-0.0368203970700693,"Pine",0.00203661254086052
"2690",2,2016,"nome_cappelen1","telemark",7,-0.0283649410088766,"Spruce",-0.00413936408001975
"2690.1",2,2016,"nome_cappelen1","telemark",7,-0.0283649410088766,"Birch",0.000563813826240323
"2690.2",2,2016,"nome_cappelen1","telemark",7,-0.0283649410088766,"Pine",0.00141936184117467
"2691",3,2016,"nome_cappelen1","telemark",7,-0.0226429080260823,"Spruce",-0.00577963737634579
"2691.1",3,2016,"nome_cappelen1","telemark",7,-0.0226429080260823,"Birch",0.000658408734288352
"2691.2",3,2016,"nome_cappelen1","telemark",7,-0.0226429080260823,"Pine",0.00185562609748249
"2692",4,2016,"nome_cappelen1","telemark",7,-0.0187545701599095,"Spruce",-0.00377113516771663
"2692.1",4,2016,"nome_cappelen1","telemark",7,-0.0187545701599095,"Birch",0.000544226670690762
"2692.2",4,2016,"nome_cappelen1","telemark",7,-0.0187545701599095,"Pine",0.00132474032464477
"2693",5,2016,"nome_cappelen1","telemark",7,-0.0187548401541223,"Spruce",-0.00377113516771663
"2693.1",5,2016,"nome_cappelen1","telemark",7,-0.0187548401541223,"Birch",0.000544226670690762
"2693.2",5,2016,"nome_cappelen1","telemark",7,-0.0187548401541223,"Pine",0.00132474032464477
"2694",6,2016,"nome_cappelen1","telemark",7,-0.0187548401555543,"Spruce",-0.0037711351677166
"2694.1",6,2016,"nome_cappelen1","telemark",7,-0.0187548401555543,"Birch",0.000544226670690789
"2694.2",6,2016,"nome_cappelen1","telemark",7,-0.0187548401555543,"Pine",0.00132474032464475
"2695",7,2016,"nome_cappelen1","telemark",7,-0.0187548401555544,"Spruce",-0.0037711351677166
"2695.1",7,2016,"nome_cappelen1","telemark",7,-0.0187548401555544,"Birch",0.000544226670690789
"2695.2",7,2016,"nome_cappelen1","telemark",7,-0.0187548401555544,"Pine",0.00132474032464477
"2696",8,2016,"nome_cappelen1","telemark",7,-0.018754840155551,"Spruce",-0.0037711351677166
"2696.1",8,2016,"nome_cappelen1","telemark",7,-0.018754840155551,"Birch",0.000544226670690762
"2696.2",8,2016,"nome_cappelen1","telemark",7,-0.018754840155551,"Pine",0.00132474032464475
"2697",9,2016,"nome_cappelen1","telemark",7,-0.0187548401555492,"Spruce",-0.0037711351677166
"2697.1",9,2016,"nome_cappelen1","telemark",7,-0.0187548401555492,"Birch",0.000544226670690762
"2697.2",9,2016,"nome_cappelen1","telemark",7,-0.0187548401555492,"Pine",0.00132474032464477
"2698",10,2016,"nome_cappelen1","telemark",7,-0.0187547582074849,"Spruce",-0.00377113516771663
"2698.1",10,2016,"nome_cappelen1","telemark",7,-0.0187547582074849,"Birch",0.000544226670690762
"2698.2",10,2016,"nome_cappelen1","telemark",7,-0.0187547582074849,"Pine",0.00132474032464477
"2699",11,2016,"nome_cappelen1","telemark",7,-0.0300231974979207,"Spruce",-0.00613256221998781
"2699.1",11,2016,"nome_cappelen1","telemark",7,-0.0300231974979207,"Birch",0.000680621140955073
"2699.2",11,2016,"nome_cappelen1","telemark",7,-0.0300231974979207,"Pine",0.00195309448987463
"2700",12,2016,"nome_cappelen1","telemark",7,-0.0210877257359638,"Spruce",-0.00377737762782715
"2700.1",12,2016,"nome_cappelen1","telemark",7,-0.0210877257359638,"Birch",0.000544554334792086
"2700.2",12,2016,"nome_cappelen1","telemark",7,-0.0210877257359638,"Pine",0.00132633529920045
"2701",1,2016,"nome_cappelen2","telemark",7,0.0225463883987892,"Spruce",-4.26963884254672e-05
"2701.1",1,2016,"nome_cappelen2","telemark",7,0.0225463883987892,"Birch",-0.00547530422578413
"2701.2",1,2016,"nome_cappelen2","telemark",7,0.0225463883987892,"Pine",0.00268120533237709
"2702",2,2016,"nome_cappelen2","telemark",7,0.0157510350144134,"Spruce",-3.12867188208554e-05
"2702.1",2,2016,"nome_cappelen2","telemark",7,0.0157510350144134,"Birch",-0.00458827457369387
"2702.2",2,2016,"nome_cappelen2","telemark",7,0.0157510350144134,"Pine",0.00204722487061609
"2703",3,2016,"nome_cappelen2","telemark",7,0.0101112563666454,"Spruce",-3.36034494193282e-05
"2703.1",3,2016,"nome_cappelen2","telemark",7,0.0101112563666454,"Birch",-0.00475572638999477
"2703.2",3,2016,"nome_cappelen2","telemark",7,0.0101112563666454,"Pine",0.00217203803095339
"2704",4,2016,"nome_cappelen2","telemark",7,0.00916546216373314,"Spruce",-2.29441953926712e-05
"2704.1",4,2016,"nome_cappelen2","telemark",7,0.00916546216373314,"Birch",-0.00402693630546927
"2704.2",4,2016,"nome_cappelen2","telemark",7,0.00916546216373314,"Pine",0.00161139926767512
"2705",5,2016,"nome_cappelen2","telemark",7,0.00916559460121942,"Spruce",-2.29441953926435e-05
"2705.1",5,2016,"nome_cappelen2","telemark",7,0.00916559460121942,"Birch",-0.00402693630546924
"2705.2",5,2016,"nome_cappelen2","telemark",7,0.00916559460121942,"Pine",0.00161139926767512
"2706",6,2016,"nome_cappelen2","telemark",7,0.00916559460180652,"Spruce",-2.29441953926435e-05
"2706.1",6,2016,"nome_cappelen2","telemark",7,0.00916559460180652,"Birch",-0.00402693630546924
"2706.2",6,2016,"nome_cappelen2","telemark",7,0.00916559460180652,"Pine",0.00161139926767512
"2707",7,2016,"nome_cappelen2","telemark",7,0.00916559460180645,"Spruce",-2.29441953926435e-05
"2707.1",7,2016,"nome_cappelen2","telemark",7,0.00916559460180645,"Birch",-0.00402693630546924
"2707.2",7,2016,"nome_cappelen2","telemark",7,0.00916559460180645,"Pine",0.00161139926767512
"2708",8,2016,"nome_cappelen2","telemark",7,0.00916559460180431,"Spruce",-2.29441953926435e-05
"2708.1",8,2016,"nome_cappelen2","telemark",7,0.00916559460180431,"Birch",-0.00402693630546927
"2708.2",8,2016,"nome_cappelen2","telemark",7,0.00916559460180431,"Pine",0.00161139926767512
"2709",9,2016,"nome_cappelen2","telemark",7,0.00916559460180338,"Spruce",-2.29441953926435e-05
"2709.1",9,2016,"nome_cappelen2","telemark",7,0.00916559460180338,"Birch",-0.00402693630546927
"2709.2",9,2016,"nome_cappelen2","telemark",7,0.00916559460180338,"Pine",0.00161139926767512
"2710",10,2016,"nome_cappelen2","telemark",7,0.00916554283374903,"Spruce",-2.29441953926435e-05
"2710.1",10,2016,"nome_cappelen2","telemark",7,0.00916554283374903,"Birch",-0.00402693630546927
"2710.2",10,2016,"nome_cappelen2","telemark",7,0.00916554283374903,"Pine",0.00161139926767512
"2711",11,2016,"nome_cappelen2","telemark",7,0.0190505440291886,"Spruce",-4.0518890499941e-05
"2711.1",11,2016,"nome_cappelen2","telemark",7,0.0190505440291886,"Birch",-0.00529271883043864
"2711.2",11,2016,"nome_cappelen2","telemark",7,0.0190505440291886,"Pine",0.00255618494753762
"2712",12,2016,"nome_cappelen2","telemark",7,0.0134846206030617,"Spruce",-2.79645805504325e-05
"2712.1",12,2016,"nome_cappelen2","telemark",7,0.0134846206030617,"Birch",-0.00435742815885393
"2712.2",12,2016,"nome_cappelen2","telemark",7,0.0134846206030617,"Pine",0.00187124373919872
"2713",1,2016,"notodden3","telemark",7,0.0779664870128448,"Spruce",-0.00252459395750526
"2713.1",1,2016,"notodden3","telemark",7,0.0779664870128448,"Birch",-0.000448678977674755
"2713.2",1,2016,"notodden3","telemark",7,0.0779664870128448,"Pine",0.00878179430656589
"2714",2,2016,"notodden3","telemark",7,0.0819880892598576,"Spruce",-0.00268814118697247
"2714.1",2,2016,"notodden3","telemark",7,0.0819880892598576,"Birch",-0.000470825176625111
"2714.2",2,2016,"notodden3","telemark",7,0.0819880892598576,"Pine",0.00933401800802325
"2715",3,2016,"notodden3","telemark",7,0.0675457457802857,"Spruce",-0.00257419337630066
"2715.1",3,2016,"notodden3","telemark",7,0.0675457457802857,"Birch",-0.000455240054807904
"2715.2",3,2016,"notodden3","telemark",7,0.0675457457802857,"Pine",0.00894760537121081
"2716",4,2016,"notodden3","telemark",7,0.031560430077725,"Spruce",-0.00125284940456166
"2716.1",4,2016,"notodden3","telemark",7,0.031560430077725,"Birch",-0.000311624088258605
"2716.2",4,2016,"notodden3","telemark",7,0.031560430077725,"Pine",0.00489309919571895
"2717",5,2016,"notodden3","telemark",7,0.0315310489398608,"Spruce",-0.00124741161778463
"2717.1",5,2016,"notodden3","telemark",7,0.0315310489398608,"Birch",-0.000311130595520265
"2717.2",5,2016,"notodden3","telemark",7,0.0315310489398608,"Pine",0.00487763136602576
"2718",6,2016,"notodden3","telemark",7,0.0315310491824151,"Spruce",-0.00124741161778463
"2718.1",6,2016,"notodden3","telemark",7,0.0315310491824151,"Birch",-0.000311130595520265
"2718.2",6,2016,"notodden3","telemark",7,0.0315310491824151,"Pine",0.00487763136602573
"2719",7,2016,"notodden3","telemark",7,0.0315310491824034,"Spruce",-0.00124741161778463
"2719.1",7,2016,"notodden3","telemark",7,0.0315310491824034,"Birch",-0.000311130595520265
"2719.2",7,2016,"notodden3","telemark",7,0.0315310491824034,"Pine",0.00487763136602576
"2720",8,2016,"notodden3","telemark",7,0.0315310491820957,"Spruce",-0.00124741161778463
"2720.1",8,2016,"notodden3","telemark",7,0.0315310491820957,"Birch",-0.000311130595520265
"2720.2",8,2016,"notodden3","telemark",7,0.0315310491820957,"Pine",0.00487763136602573
"2721",9,2016,"notodden3","telemark",7,0.0315310491818272,"Spruce",-0.00124741161778463
"2721.1",9,2016,"notodden3","telemark",7,0.0315310491818272,"Birch",-0.000311130595520237
"2721.2",9,2016,"notodden3","telemark",7,0.0315310491818272,"Pine",0.00487763136602573
"2722",10,2016,"notodden3","telemark",7,0.0315269291420878,"Spruce",-0.00124854747957812
"2722.1",10,2016,"notodden3","telemark",7,0.0315269291420878,"Birch",-0.000311233629308461
"2722.2",10,2016,"notodden3","telemark",7,0.0315269291420878,"Pine",0.00488086168269186
"2723",11,2016,"notodden3","telemark",7,0.0717459553597743,"Spruce",-0.00235594009402151
"2723.1",11,2016,"notodden3","telemark",7,0.0717459553597743,"Birch",-0.00042727378859081
"2723.2",11,2016,"notodden3","telemark",7,0.0717459553597743,"Pine",0.00822791684704161
"2724",12,2016,"notodden3","telemark",7,0.0740363464333363,"Spruce",-0.00244584019305216
"2724.1",12,2016,"notodden3","telemark",7,0.0740363464333363,"Birch",-0.000438516905101105
"2724.2",12,2016,"notodden3","telemark",7,0.0740363464333363,"Pine",0.00852130930685757
"2725",1,2016,"notodden5","telemark",7,-0.00462706059637175,"Spruce",-0.000936989951787148
"2725.1",1,2016,"notodden5","telemark",7,-0.00462706059637175,"Birch",-0.00213331617328028
"2725.2",1,2016,"notodden5","telemark",7,-0.00462706059637175,"Pine",0.000353500405414819
"2726",2,2016,"notodden5","telemark",7,-0.0057594785717951,"Spruce",-0.00105913909898664
"2726.1",2,2016,"notodden5","telemark",7,-0.0057594785717951,"Birch",-0.00234981352065422
"2726.2",2,2016,"notodden5","telemark",7,-0.0057594785717951,"Pine",0.000398673300562091
"2727",3,2016,"notodden5","telemark",7,-0.00483040068465013,"Spruce",-0.00101514911765044
"2727.1",3,2016,"notodden5","telemark",7,-0.00483040068465013,"Birch",-0.00226832667501592
"2727.2",3,2016,"notodden5","telemark",7,-0.00483040068465013,"Pine",0.000382091549193886
"2728",4,2016,"notodden5","telemark",7,-0.00150948231257436,"Spruce",-0.000475914443974851
"2728.1",4,2016,"notodden5","telemark",7,-0.00150948231257436,"Birch",-0.00150014297639914
"2728.2",4,2016,"notodden5","telemark",7,-0.00150948231257436,"Pine",0.000200811526961636
"2729",5,2016,"notodden5","telemark",7,-0.00153183775595117,"Spruce",-0.00046789774033984
"2729.1",5,2016,"notodden5","telemark",7,-0.00153183775595117,"Birch",-0.00149083278329218
"2729.2",5,2016,"notodden5","telemark",7,-0.00153183775595117,"Pine",0.000198337620447575
"2730",6,2016,"notodden5","telemark",7,-0.00153183777116112,"Spruce",-0.000467897740339868
"2730.1",6,2016,"notodden5","telemark",7,-0.00153183777116112,"Birch",-0.00149083278329221
"2730.2",6,2016,"notodden5","telemark",7,-0.00153183777116112,"Pine",0.000198337620447547
"2731",7,2016,"notodden5","telemark",7,-0.00153183777116059,"Spruce",-0.000467897740339868
"2731.1",7,2016,"notodden5","telemark",7,-0.00153183777116059,"Birch",-0.00149083278329221
"2731.2",7,2016,"notodden5","telemark",7,-0.00153183777116059,"Pine",0.000198337620447575
"2732",8,2016,"notodden5","telemark",7,-0.00153183777114629,"Spruce",-0.00046789774033984
"2732.1",8,2016,"notodden5","telemark",7,-0.00153183777114629,"Birch",-0.00149083278329218
"2732.2",8,2016,"notodden5","telemark",7,-0.00153183777114629,"Pine",0.000198337620447547
"2733",9,2016,"notodden5","telemark",7,-0.00153183777113769,"Spruce",-0.000467897740339868
"2733.1",9,2016,"notodden5","telemark",7,-0.00153183777113769,"Birch",-0.00149083278329218
"2733.2",9,2016,"notodden5","telemark",7,-0.00153183777113769,"Pine",0.000198337620447547
"2734",10,2016,"notodden5","telemark",7,-0.00152906971781183,"Spruce",-0.000468749686012543
"2734.1",10,2016,"notodden5","telemark",7,-0.00152906971781183,"Birch",-0.00149182011948573
"2734.2",10,2016,"notodden5","telemark",7,-0.00152906971781183,"Pine",0.000198600289906814
"2735",11,2016,"notodden5","telemark",7,-0.00397419227275553,"Spruce",-0.000900588335800534
"2735.1",11,2016,"notodden5","telemark",7,-0.00397419227275553,"Birch",-0.00207411170858141
"2735.2",11,2016,"notodden5","telemark",7,-0.00397419227275553,"Pine",0.00034052293738579
"2736",12,2016,"notodden5","telemark",7,-0.00456727347630576,"Spruce",-0.00093992162536205
"2736.1",12,2016,"notodden5","telemark",7,-0.00456727347630576,"Birch",-0.00213817915825082
"2736.2",12,2016,"notodden5","telemark",7,-0.00456727347630576,"Pine",0.000354554443887656
"2737",1,2016,"notodden6","telemark",7,0.0246472505576417,"Spruce",0.004296918417592
"2737.1",1,2016,"notodden6","telemark",7,0.0246472505576417,"Birch",-0.00254281312580512
"2737.2",1,2016,"notodden6","telemark",7,0.0246472505576417,"Pine",0.00306657969390695
"2738",2,2016,"notodden6","telemark",7,0.0318290870284108,"Spruce",0.00496903013379602
"2738.1",2,2016,"notodden6","telemark",7,0.0318290870284108,"Birch",-0.00282867513483509
"2738.2",2,2016,"notodden6","telemark",7,0.0318290870284108,"Pine",0.00352304373272555
"2739",3,2016,"notodden6","telemark",7,0.0268182953421463,"Spruce",0.00549752509187718
"2739.1",3,2016,"notodden6","telemark",7,0.0268182953421463,"Birch",-0.00308737594429337
"2739.2",3,2016,"notodden6","telemark",7,0.0268182953421463,"Pine",0.00390425892829804
"2740",4,2016,"notodden6","telemark",7,0.0103592125838086,"Spruce",0.00231149615889908
"2740.1",4,2016,"notodden6","telemark",7,0.0103592125838086,"Birch",-0.00186818210723055
"2740.2",4,2016,"notodden6","telemark",7,0.0103592125838086,"Pine",0.00184270616870827
